participant,group,block,sep,fixated,correct
5,no instruction,2,358,1,1
5,no instruction,2,144,3,1
5,no instruction,2,358,3,NA
5,no instruction,2,287,1,1
5,no instruction,2,251,3,1
5,no instruction,2,640,1,1
5,no instruction,2,180,2,1
5,no instruction,2,287,2,1
5,no instruction,2,358,1,1
5,no instruction,2,144,1,1
5,no instruction,2,322,3,0
5,no instruction,2,215,1,1
5,no instruction,2,251,3,1
5,no instruction,2,180,2,1
5,no instruction,2,640,1,1
5,no instruction,2,215,1,0
5,no instruction,2,284,3,1
5,no instruction,2,322,2,0
5,no instruction,2,287,1,0
5,no instruction,2,640,3,0
5,no instruction,2,640,2,1
5,no instruction,2,358,1,1
5,no instruction,2,215,1,1
5,no instruction,2,640,3,1
5,no instruction,2,251,3,NA
5,no instruction,2,284,3,1
5,no instruction,2,287,3,1
5,no instruction,2,284,1,1
5,no instruction,2,251,1,1
5,no instruction,2,358,2,1
5,no instruction,2,284,2,1
5,no instruction,2,215,1,1
5,no instruction,2,144,1,1
5,no instruction,2,322,2,1
5,no instruction,2,284,2,0
5,no instruction,2,251,3,1
5,no instruction,2,251,1,0
5,no instruction,2,322,3,0
5,no instruction,2,284,2,1
5,no instruction,2,322,1,0
5,no instruction,2,640,2,1
5,no instruction,2,358,2,1
5,no instruction,2,287,1,0
5,no instruction,2,322,2,1
5,no instruction,2,144,2,0
5,no instruction,2,358,2,0
5,no instruction,2,322,1,1
5,no instruction,2,284,1,0
5,no instruction,2,322,2,0
5,no instruction,2,215,3,NA
5,no instruction,2,251,3,1
5,no instruction,2,144,3,0
5,no instruction,2,215,3,1
5,no instruction,2,215,1,1
5,no instruction,2,287,1,1
5,no instruction,2,144,1,1
5,no instruction,2,640,2,0
5,no instruction,2,287,1,1
5,no instruction,2,358,3,1
5,no instruction,2,180,3,0
5,no instruction,2,251,1,NA
5,no instruction,2,287,1,1
5,no instruction,2,215,2,1
5,no instruction,2,144,2,1
5,no instruction,2,358,1,1
5,no instruction,2,640,3,1
5,no instruction,2,144,3,NA
5,no instruction,2,180,1,1
5,no instruction,2,215,1,1
5,no instruction,2,358,2,1
5,no instruction,2,180,3,1
5,no instruction,2,358,3,NA
5,no instruction,2,180,3,0
5,no instruction,2,358,2,0
5,no instruction,2,251,1,1
5,no instruction,2,180,3,1
5,no instruction,2,284,3,1
5,no instruction,2,144,1,1
5,no instruction,2,287,2,0
5,no instruction,2,640,2,1
5,no instruction,2,287,1,0
5,no instruction,2,251,2,0
5,no instruction,2,180,3,NA
5,no instruction,2,284,3,1
5,no instruction,2,144,3,0
5,no instruction,2,322,2,1
5,no instruction,2,322,1,0
5,no instruction,2,287,2,1
5,no instruction,2,215,3,1
5,no instruction,2,144,2,1
5,no instruction,2,180,2,0
5,no instruction,2,180,3,1
5,no instruction,2,284,3,1
5,no instruction,2,640,1,0
6,no instruction,1,271,1,NA
6,no instruction,1,164,2,1
6,no instruction,1,342,2,1
6,no instruction,1,640,3,NA
6,no instruction,1,200,2,0
6,no instruction,1,164,3,1
6,no instruction,1,342,1,NA
6,no instruction,1,235,3,1
6,no instruction,1,271,2,0
6,no instruction,1,200,3,1
6,no instruction,1,640,1,NA
6,no instruction,1,284,3,1
6,no instruction,1,164,2,1
6,no instruction,1,284,3,1
6,no instruction,1,284,2,1
6,no instruction,1,164,2,0
6,no instruction,1,200,3,NA
6,no instruction,1,200,3,NA
6,no instruction,1,235,2,1
6,no instruction,1,306,2,0
6,no instruction,1,284,3,1
6,no instruction,1,342,2,1
6,no instruction,1,342,3,1
6,no instruction,1,235,2,1
6,no instruction,1,378,3,1
6,no instruction,1,235,2,1
6,no instruction,1,284,3,1
6,no instruction,1,378,3,1
6,no instruction,1,164,2,1
6,no instruction,1,342,2,1
6,no instruction,1,378,2,0
6,no instruction,1,271,3,0
6,no instruction,1,200,2,1
6,no instruction,1,271,3,1
6,no instruction,1,284,3,0
6,no instruction,1,200,2,0
6,no instruction,1,235,2,1
6,no instruction,1,378,2,1
6,no instruction,1,284,3,0
6,no instruction,1,640,2,1
6,no instruction,1,200,2,1
6,no instruction,1,235,2,1
6,no instruction,1,640,1,NA
6,no instruction,1,271,2,1
6,no instruction,1,271,2,1
6,no instruction,1,640,3,1
6,no instruction,1,378,2,0
6,no instruction,1,306,2,1
6,no instruction,1,235,2,NA
6,no instruction,1,306,3,1
6,no instruction,1,640,2,NA
6,no instruction,1,271,2,1
6,no instruction,1,640,2,1
6,no instruction,1,342,3,1
6,no instruction,1,306,2,1
6,no instruction,1,640,2,1
6,no instruction,1,306,3,1
6,no instruction,1,306,2,1
6,no instruction,1,306,3,1
6,no instruction,1,342,2,0
6,no instruction,1,235,3,1
6,no instruction,1,306,3,1
6,no instruction,1,164,3,1
6,no instruction,1,164,2,1
6,no instruction,1,378,3,1
6,no instruction,1,235,2,1
6,no instruction,1,284,3,1
6,no instruction,1,342,1,NA
6,no instruction,1,200,2,1
6,no instruction,1,306,3,0
6,no instruction,1,342,2,0
6,no instruction,1,284,2,1
6,no instruction,1,271,2,1
6,no instruction,1,378,2,0
6,no instruction,1,640,3,1
6,no instruction,1,342,3,0
6,no instruction,1,271,2,1
6,no instruction,1,378,2,1
6,no instruction,1,378,2,1
6,no instruction,1,200,3,1
6,no instruction,1,640,2,1
6,no instruction,1,164,3,1
6,no instruction,1,164,2,1
6,no instruction,1,378,2,1
6,no instruction,1,306,2,1
6,no instruction,1,164,2,1
6,no instruction,1,235,3,1
6,no instruction,1,200,2,0
6,no instruction,1,271,2,0
6,no instruction,1,284,3,1
6,no instruction,1,342,2,1
6,no instruction,1,271,2,1
6,no instruction,1,342,2,1
6,no instruction,1,306,3,1
6,no instruction,1,306,2,1
6,no instruction,1,271,3,1
6,no instruction,1,235,2,0
6,no instruction,1,200,3,1
6,no instruction,1,378,2,0
6,no instruction,1,200,3,0
6,no instruction,1,284,3,1
6,no instruction,1,235,2,1
6,no instruction,1,235,2,NA
6,no instruction,1,306,3,1
6,no instruction,1,378,2,1
6,no instruction,1,640,3,1
6,no instruction,1,342,2,0
6,no instruction,1,640,2,NA
6,no instruction,1,164,2,0
6,no instruction,1,378,3,1
6,no instruction,1,306,2,1
6,no instruction,1,271,2,1
6,no instruction,1,378,3,1
6,no instruction,1,164,2,0
6,no instruction,1,306,2,0
6,no instruction,1,271,3,1
6,no instruction,1,284,3,1
6,no instruction,1,164,3,1
6,no instruction,1,342,2,1
6,no instruction,1,342,3,1
6,no instruction,1,640,2,0
6,no instruction,1,306,3,NA
6,no instruction,1,235,2,0
6,no instruction,1,306,2,1
6,no instruction,1,235,2,1
6,no instruction,1,235,2,NA
6,no instruction,1,378,2,1
6,no instruction,1,271,2,1
6,no instruction,1,200,3,NA
6,no instruction,1,306,3,0
6,no instruction,1,271,2,0
6,no instruction,1,342,1,NA
6,no instruction,1,164,2,0
6,no instruction,1,342,3,1
6,no instruction,1,284,3,1
6,no instruction,1,342,3,1
6,no instruction,1,284,3,1
6,no instruction,1,284,2,1
6,no instruction,1,164,2,0
6,no instruction,1,164,2,0
6,no instruction,1,342,3,1
6,no instruction,1,200,2,NA
6,no instruction,1,200,2,1
6,no instruction,1,271,3,1
6,no instruction,1,164,3,0
6,no instruction,1,284,3,1
6,no instruction,1,235,2,0
6,no instruction,1,342,2,0
6,no instruction,1,284,3,1
6,no instruction,1,200,3,1
6,no instruction,1,164,3,0
6,no instruction,1,378,2,1
6,no instruction,1,284,2,1
6,no instruction,1,640,2,1
6,no instruction,1,640,2,1
6,no instruction,1,378,3,1
6,no instruction,1,640,2,0
6,no instruction,1,200,2,1
6,no instruction,1,378,3,1
6,no instruction,1,200,2,1
6,no instruction,1,271,2,0
6,no instruction,1,640,2,1
6,no instruction,1,271,2,NA
6,no instruction,1,640,1,NA
6,no instruction,1,306,2,0
6,no instruction,1,271,3,1
6,no instruction,1,164,3,1
6,no instruction,1,284,1,NA
6,no instruction,1,200,3,1
6,no instruction,1,284,3,0
6,no instruction,1,164,3,1
6,no instruction,1,200,2,NA
6,no instruction,1,235,2,1
6,no instruction,1,235,3,1
6,no instruction,1,235,2,1
6,no instruction,1,306,2,NA
6,no instruction,1,640,3,NA
6,no instruction,1,378,3,1
6,no instruction,1,640,3,1
6,no instruction,1,378,2,NA
6,no instruction,1,235,3,0
6,no instruction,1,306,2,0
6,no instruction,1,640,2,1
6,no instruction,1,306,3,0
6,no instruction,1,284,3,1
6,no instruction,1,640,3,0
6,no instruction,1,640,2,1
6,no instruction,1,342,2,1
6,no instruction,1,164,3,1
6,no instruction,1,378,2,1
6,no instruction,1,200,2,1
6,no instruction,1,271,2,1
6,no instruction,1,640,2,1
6,no instruction,1,284,2,0
6,no instruction,1,200,3,1
6,no instruction,1,271,2,0
6,no instruction,1,200,3,1
6,no instruction,1,235,2,0
6,no instruction,1,164,3,0
6,no instruction,1,164,2,1
6,no instruction,1,235,2,NA
6,no instruction,1,200,2,NA
6,no instruction,1,235,2,0
6,no instruction,1,378,2,1
6,no instruction,1,306,2,1
6,no instruction,1,164,2,0
6,no instruction,1,164,2,1
6,no instruction,1,284,2,0
6,no instruction,1,271,3,0
6,no instruction,1,640,2,NA
6,no instruction,1,306,2,1
6,no instruction,1,271,3,1
6,no instruction,1,235,2,1
6,no instruction,1,284,3,0
6,no instruction,1,164,2,1
6,no instruction,1,271,3,1
6,no instruction,1,235,3,0
6,no instruction,1,271,3,0
6,no instruction,1,378,3,1
6,no instruction,1,342,2,1
6,no instruction,1,200,3,1
6,no instruction,1,306,3,0
6,no instruction,1,378,2,1
6,no instruction,1,640,2,0
6,no instruction,1,342,2,1
6,no instruction,1,200,3,NA
6,no instruction,1,164,3,1
6,no instruction,1,640,3,0
6,no instruction,1,271,2,0
6,no instruction,1,284,2,1
6,no instruction,1,284,2,0
6,no instruction,1,378,2,1
6,no instruction,1,378,2,1
6,no instruction,1,284,3,1
6,no instruction,1,284,2,0
6,no instruction,1,271,2,1
6,no instruction,1,235,3,NA
6,no instruction,1,284,2,NA
6,no instruction,1,342,3,0
6,no instruction,1,640,3,1
6,no instruction,1,342,3,1
6,no instruction,1,342,2,1
6,no instruction,1,271,3,1
6,no instruction,1,342,2,1
6,no instruction,1,342,3,NA
6,no instruction,1,306,2,1
6,no instruction,1,378,3,NA
6,no instruction,1,164,3,1
6,no instruction,1,640,3,NA
6,no instruction,1,306,3,1
6,no instruction,1,200,2,0
6,no instruction,1,235,3,1
6,no instruction,1,271,3,1
6,no instruction,1,200,2,1
6,no instruction,1,378,3,1
6,no instruction,1,378,3,NA
6,no instruction,1,306,3,NA
6,no instruction,1,342,3,NA
6,no instruction,1,306,3,1
6,no instruction,1,378,3,1
6,no instruction,1,235,2,1
6,no instruction,1,200,2,1
6,no instruction,1,164,3,1
6,no instruction,1,342,3,1
6,no instruction,1,284,3,NA
6,no instruction,1,200,3,1
6,no instruction,1,164,3,1
6,no instruction,1,306,2,1
6,no instruction,1,235,2,1
6,no instruction,1,640,3,1
6,no instruction,1,640,2,1
6,no instruction,1,271,3,0
6,no instruction,1,378,2,1
6,no instruction,1,378,2,0
6,no instruction,1,164,2,1
6,no instruction,1,378,3,1
6,no instruction,1,200,2,1
6,no instruction,1,271,3,1
6,no instruction,1,200,2,1
6,no instruction,1,164,2,1
6,no instruction,1,284,3,1
6,no instruction,1,200,2,1
6,no instruction,1,271,3,1
6,no instruction,1,284,2,1
6,no instruction,1,164,3,1
6,no instruction,1,378,3,NA
6,no instruction,1,164,2,1
6,no instruction,1,164,3,0
6,no instruction,1,306,2,1
6,no instruction,1,640,2,0
6,no instruction,1,235,2,1
6,no instruction,1,640,1,NA
6,no instruction,1,164,2,1
6,no instruction,1,164,2,0
6,no instruction,1,200,2,NA
6,no instruction,1,235,3,0
6,no instruction,1,271,2,NA
6,no instruction,1,271,2,1
6,no instruction,1,284,2,0
6,no instruction,1,284,2,1
6,no instruction,1,235,2,0
6,no instruction,1,378,3,1
6,no instruction,1,306,2,NA
6,no instruction,1,342,2,NA
6,no instruction,1,342,2,1
6,no instruction,1,378,3,1
6,no instruction,1,164,3,1
6,no instruction,1,200,3,1
6,no instruction,1,200,2,1
6,no instruction,1,306,3,1
6,no instruction,1,306,2,0
6,no instruction,1,284,2,1
6,no instruction,1,235,3,1
6,no instruction,1,284,2,1
6,no instruction,1,271,2,1
6,no instruction,1,378,2,1
6,no instruction,1,164,2,0
6,no instruction,1,200,3,0
6,no instruction,1,235,2,0
6,no instruction,1,200,2,NA
6,no instruction,1,640,2,1
6,no instruction,1,306,2,NA
6,no instruction,1,342,2,1
6,no instruction,1,271,2,1
6,no instruction,1,284,2,1
6,no instruction,1,235,2,1
6,no instruction,1,640,2,0
6,no instruction,1,378,3,1
6,no instruction,1,306,2,1
6,no instruction,1,342,2,1
6,no instruction,1,200,2,0
6,no instruction,1,640,3,NA
6,no instruction,1,640,2,1
6,no instruction,1,164,2,0
6,no instruction,1,342,2,1
6,no instruction,1,200,2,0
6,no instruction,1,271,3,NA
6,no instruction,1,342,2,NA
6,no instruction,1,342,3,0
6,no instruction,1,235,3,1
6,no instruction,1,640,2,0
6,no instruction,1,284,2,1
6,no instruction,1,235,2,1
6,no instruction,1,306,2,1
6,no instruction,1,640,2,0
6,no instruction,1,235,2,1
6,no instruction,1,342,2,NA
6,no instruction,1,271,2,NA
6,no instruction,1,306,2,1
6,no instruction,1,284,2,0
6,no instruction,1,342,3,1
6,no instruction,1,271,2,1
6,no instruction,1,342,2,0
6,no instruction,1,378,3,1
6,no instruction,1,640,2,1
6,no instruction,1,235,3,1
6,no instruction,1,284,2,1
6,no instruction,1,378,2,1
6,no instruction,1,306,3,0
6,no instruction,1,306,2,0
6,no instruction,2,271,3,0
6,no instruction,2,235,2,1
6,no instruction,2,235,3,1
6,no instruction,2,342,2,0
6,no instruction,2,378,2,1
6,no instruction,2,306,2,1
6,no instruction,2,284,2,1
6,no instruction,2,200,3,0
6,no instruction,2,271,3,1
6,no instruction,2,342,2,1
6,no instruction,2,306,3,1
6,no instruction,2,164,2,0
6,no instruction,2,640,3,1
6,no instruction,2,200,2,1
6,no instruction,2,640,3,1
6,no instruction,2,271,3,1
6,no instruction,2,306,2,1
6,no instruction,2,164,2,1
6,no instruction,2,306,3,1
6,no instruction,2,640,3,NA
6,no instruction,2,378,3,0
6,no instruction,2,342,2,1
6,no instruction,2,306,3,1
6,no instruction,2,306,3,1
6,no instruction,2,342,3,NA
6,no instruction,2,271,2,0
6,no instruction,2,164,2,1
6,no instruction,2,235,2,1
6,no instruction,2,235,2,1
6,no instruction,2,640,2,1
6,no instruction,2,378,2,1
6,no instruction,2,306,3,1
6,no instruction,2,284,3,1
6,no instruction,2,378,3,1
6,no instruction,2,271,3,NA
6,no instruction,2,164,3,1
6,no instruction,2,378,2,1
6,no instruction,2,271,3,1
6,no instruction,2,284,3,1
6,no instruction,2,164,2,1
6,no instruction,2,640,3,0
6,no instruction,2,378,3,NA
6,no instruction,2,235,2,1
6,no instruction,2,200,3,NA
6,no instruction,2,640,3,NA
6,no instruction,2,164,1,NA
6,no instruction,2,271,3,0
6,no instruction,2,342,2,0
6,no instruction,2,271,3,1
6,no instruction,2,200,3,0
6,no instruction,2,378,3,0
6,no instruction,2,164,3,1
6,no instruction,2,200,3,1
6,no instruction,2,342,3,1
6,no instruction,2,342,3,1
6,no instruction,2,284,2,1
6,no instruction,2,284,3,NA
6,no instruction,2,235,2,0
6,no instruction,2,235,3,1
6,no instruction,2,640,2,1
6,no instruction,2,342,2,0
6,no instruction,2,342,3,1
6,no instruction,2,271,3,NA
6,no instruction,2,306,2,1
6,no instruction,2,378,2,1
6,no instruction,2,342,2,1
6,no instruction,2,284,2,0
6,no instruction,2,378,3,NA
6,no instruction,2,306,3,0
6,no instruction,2,284,2,1
6,no instruction,2,284,3,1
6,no instruction,2,640,3,1
6,no instruction,2,284,3,NA
6,no instruction,2,378,2,0
6,no instruction,2,271,2,0
6,no instruction,2,164,3,0
6,no instruction,2,164,2,1
6,no instruction,2,235,2,0
6,no instruction,2,640,3,0
6,no instruction,2,235,2,0
6,no instruction,2,200,3,1
6,no instruction,2,306,2,1
6,no instruction,2,200,3,1
6,no instruction,2,235,3,1
6,no instruction,2,640,2,1
6,no instruction,2,200,3,1
6,no instruction,2,164,2,0
6,no instruction,2,200,2,0
6,no instruction,2,284,2,1
6,no instruction,2,200,3,1
6,no instruction,2,342,2,1
6,no instruction,2,640,3,0
6,no instruction,2,284,3,1
6,no instruction,2,200,3,0
6,no instruction,2,378,3,NA
6,no instruction,2,235,2,1
6,no instruction,2,640,3,1
6,no instruction,2,306,2,1
6,no instruction,2,271,2,0
6,no instruction,2,200,2,1
6,no instruction,2,342,2,0
6,no instruction,2,164,2,1
6,no instruction,2,640,3,0
6,no instruction,2,200,2,1
6,no instruction,2,235,2,1
6,no instruction,2,271,2,1
6,no instruction,2,235,3,1
6,no instruction,2,284,2,0
6,no instruction,2,640,3,0
6,no instruction,2,200,2,1
6,no instruction,2,200,2,0
6,no instruction,2,640,2,0
6,no instruction,2,342,3,NA
6,no instruction,2,306,2,1
6,no instruction,2,284,2,0
6,no instruction,2,200,2,0
6,no instruction,2,271,3,0
6,no instruction,2,235,2,0
6,no instruction,2,164,3,1
6,no instruction,2,271,2,0
6,no instruction,2,235,3,0
6,no instruction,2,284,3,0
6,no instruction,2,235,2,1
6,no instruction,2,306,2,0
6,no instruction,2,200,2,1
6,no instruction,2,284,3,1
6,no instruction,2,640,3,0
6,no instruction,2,378,3,NA
6,no instruction,2,271,2,1
6,no instruction,2,378,2,1
6,no instruction,2,284,2,1
6,no instruction,2,271,2,1
6,no instruction,2,235,2,1
6,no instruction,2,306,2,0
6,no instruction,2,342,3,1
6,no instruction,2,378,2,0
6,no instruction,2,306,2,1
6,no instruction,2,378,3,NA
6,no instruction,2,271,2,1
6,no instruction,2,306,1,NA
6,no instruction,2,200,3,1
6,no instruction,2,164,3,1
6,no instruction,2,164,3,1
6,no instruction,2,164,3,1
6,no instruction,2,378,2,1
6,no instruction,2,378,3,NA
6,no instruction,2,342,2,0
6,no instruction,2,378,2,1
6,no instruction,2,306,3,1
6,no instruction,2,271,2,1
6,no instruction,2,284,2,0
6,no instruction,2,164,2,0
6,no instruction,2,164,2,1
6,no instruction,2,342,3,1
6,no instruction,2,164,3,1
6,no instruction,2,235,3,1
6,no instruction,2,306,3,NA
6,no instruction,2,306,3,0
6,no instruction,2,235,3,1
6,no instruction,2,342,2,1
6,no instruction,2,640,3,0
6,no instruction,2,284,2,1
6,no instruction,2,284,2,1
6,no instruction,2,640,3,NA
6,no instruction,2,342,2,1
6,no instruction,2,271,3,NA
6,no instruction,2,306,3,1
6,no instruction,2,640,3,1
6,no instruction,2,342,3,NA
6,no instruction,2,200,2,1
6,no instruction,2,284,3,0
6,no instruction,2,342,2,1
6,no instruction,2,271,3,1
6,no instruction,2,200,2,0
6,no instruction,2,235,3,1
6,no instruction,2,640,2,1
6,no instruction,2,164,2,1
6,no instruction,2,164,2,1
6,no instruction,2,378,2,1
6,no instruction,2,378,2,1
6,no instruction,2,342,2,1
6,no instruction,2,378,2,1
6,no instruction,2,164,3,0
6,no instruction,2,378,2,1
6,no instruction,2,235,3,0
6,no instruction,2,306,2,1
6,no instruction,2,200,2,1
6,no instruction,2,284,2,1
6,no instruction,2,640,3,0
6,no instruction,2,235,2,1
6,no instruction,2,271,2,1
6,no instruction,2,342,2,1
6,no instruction,2,306,2,1
6,no instruction,2,306,2,1
6,no instruction,2,164,2,1
6,no instruction,2,271,2,1
6,no instruction,2,200,3,0
6,no instruction,2,306,2,1
6,no instruction,2,164,2,1
6,no instruction,2,200,2,1
6,no instruction,2,235,2,1
6,no instruction,2,342,2,0
6,no instruction,2,284,2,1
6,no instruction,2,284,3,1
6,no instruction,2,306,2,1
6,no instruction,2,284,2,1
6,no instruction,2,342,2,0
6,no instruction,2,284,3,NA
6,no instruction,2,342,2,0
6,no instruction,2,164,3,NA
6,no instruction,2,271,2,1
6,no instruction,2,306,2,1
6,no instruction,2,271,2,0
6,no instruction,2,378,3,NA
6,no instruction,2,284,2,0
6,no instruction,2,640,3,NA
6,no instruction,2,200,2,0
6,no instruction,2,306,3,NA
6,no instruction,2,342,3,NA
6,no instruction,2,271,3,NA
6,no instruction,2,200,3,0
6,no instruction,2,235,3,NA
6,no instruction,2,164,3,0
6,no instruction,2,640,2,1
6,no instruction,2,342,2,1
6,no instruction,2,235,2,1
6,no instruction,2,284,2,1
6,no instruction,2,640,2,0
6,no instruction,2,200,3,0
6,no instruction,2,235,3,1
6,no instruction,2,164,3,1
6,no instruction,2,284,3,0
6,no instruction,2,378,3,NA
6,no instruction,2,378,2,0
6,no instruction,2,306,2,1
6,no instruction,2,640,2,0
6,no instruction,2,378,2,1
6,no instruction,2,284,2,1
6,no instruction,2,235,2,1
6,no instruction,2,271,2,1
6,no instruction,2,271,2,NA
6,no instruction,2,342,2,1
6,no instruction,2,640,3,0
6,no instruction,2,640,2,0
6,no instruction,2,640,2,1
6,no instruction,2,342,2,1
6,no instruction,2,235,2,1
6,no instruction,2,164,2,1
6,no instruction,2,200,2,0
6,no instruction,2,200,2,1
6,no instruction,2,271,3,0
6,no instruction,2,271,2,1
6,no instruction,2,235,2,1
6,no instruction,2,306,2,0
6,no instruction,2,378,2,1
6,no instruction,2,235,2,1
6,no instruction,2,378,2,0
6,no instruction,2,164,2,1
6,no instruction,2,271,2,1
6,no instruction,2,342,2,1
6,no instruction,2,164,2,1
6,no instruction,2,200,2,1
6,no instruction,2,284,2,1
6,no instruction,2,200,2,1
6,no instruction,2,640,3,1
6,no instruction,2,640,2,0
6,no instruction,2,378,2,0
6,no instruction,2,164,2,0
6,no instruction,2,378,2,0
6,no instruction,2,306,3,1
6,no instruction,2,271,3,1
6,no instruction,2,640,3,1
6,no instruction,2,200,2,1
6,no instruction,2,306,2,1
6,no instruction,2,378,2,0
6,no instruction,2,164,3,0
6,no instruction,2,342,2,1
6,no instruction,2,235,2,NA
6,no instruction,2,271,2,NA
6,no instruction,2,200,2,1
6,no instruction,2,640,2,1
6,no instruction,2,235,2,1
6,no instruction,2,284,2,NA
6,no instruction,2,342,2,1
6,no instruction,2,306,3,1
6,no instruction,2,640,3,1
6,no instruction,2,640,3,0
6,no instruction,2,378,2,1
6,no instruction,2,235,2,1
6,no instruction,2,640,3,1
6,no instruction,2,271,2,1
6,no instruction,2,284,2,0
6,no instruction,2,306,2,0
6,no instruction,2,284,3,1
6,no instruction,2,271,3,1
6,no instruction,2,378,2,0
6,no instruction,2,284,2,0
6,no instruction,2,235,3,NA
6,no instruction,2,164,3,0
6,no instruction,2,342,2,1
