.chain,.iteration,.draw,hoop,.value,param,group
2,29,2529,far,-2.04552,hu,prior
2,30,2530,far,-0.15665,hu,prior
2,31,2531,far,0.0641005,hu,prior
2,32,2532,far,-1.98005,hu,prior
2,33,2533,far,2.13942,hu,prior
2,34,2534,far,-0.245953,hu,prior
2,35,2535,far,1.2776,hu,prior
2,36,2536,far,-1.45986,hu,prior
2,37,2537,far,1.39055,hu,prior
2,38,2538,far,-1.105,hu,prior
2,39,2539,far,1.61871,hu,prior
2,40,2540,far,-1.64565,hu,prior
2,41,2541,far,1.28592,hu,prior
2,42,2542,far,0.271765,hu,prior
2,43,2543,far,0.86285,hu,prior
2,44,2544,far,-0.694508,hu,prior
2,45,2545,far,-0.370053,hu,prior
2,46,2546,far,-0.00352074,hu,prior
2,47,2547,far,0.503678,hu,prior
2,48,2548,far,-0.323964,hu,prior
2,49,2549,far,0.122122,hu,prior
2,50,2550,far,-0.101009,hu,prior
2,51,2551,far,-0.448304,hu,prior
2,52,2552,far,2.29642,hu,prior
2,53,2553,far,-0.787932,hu,prior
2,54,2554,far,1.02082,hu,prior
2,55,2555,far,-0.838147,hu,prior
2,56,2556,far,0.181618,hu,prior
2,57,2557,far,2.07915,hu,prior
2,58,2558,far,-2.04769,hu,prior
2,59,2559,far,1.63674,hu,prior
2,60,2560,far,-2.81954,hu,prior
2,61,2561,far,-2.01193,hu,prior
2,62,2562,far,1.07923,hu,prior
2,63,2563,far,-1.20711,hu,prior
2,64,2564,far,0.949688,hu,prior
2,65,2565,far,-1.23394,hu,prior
2,66,2566,far,0.147684,hu,prior
2,67,2567,far,1.22786,hu,prior
2,68,2568,far,-1.22331,hu,prior
2,69,2569,far,0.133639,hu,prior
2,70,2570,far,0.666464,hu,prior
2,71,2571,far,-1.71108,hu,prior
2,72,2572,far,1.98982,hu,prior
2,73,2573,far,1.88189,hu,prior
2,74,2574,far,-2.13493,hu,prior
2,75,2575,far,2.16812,hu,prior
2,76,2576,far,-2.77162,hu,prior
2,77,2577,far,1.8933,hu,prior
2,78,2578,far,-1.54467,hu,prior
2,79,2579,far,1.29349,hu,prior
2,80,2580,far,-1.45879,hu,prior
2,81,2581,far,2.70861,hu,prior
2,82,2582,far,0.0754654,hu,prior
2,83,2583,far,0.888721,hu,prior
2,84,2584,far,-0.105124,hu,prior
2,85,2585,far,-0.300547,hu,prior
2,86,2586,far,-0.32489,hu,prior
2,87,2587,far,-1.41575,hu,prior
2,88,2588,far,0.308531,hu,prior
2,89,2589,far,1.33153,hu,prior
2,90,2590,far,1.95576,hu,prior
2,91,2591,far,0.594206,hu,prior
2,92,2592,far,0.642571,hu,prior
2,93,2593,far,1.07727,hu,prior
2,94,2594,far,-0.954097,hu,prior
2,95,2595,far,-0.307885,hu,prior
2,96,2596,far,-0.192696,hu,prior
2,97,2597,far,-0.488726,hu,prior
2,98,2598,far,-1.22419,hu,prior
2,99,2599,far,1.24376,hu,prior
2,100,2600,far,1.28959,hu,prior
2,101,2601,far,-1.36017,hu,prior
2,102,2602,far,1.33282,hu,prior
2,103,2603,far,-1.4602,hu,prior
2,104,2604,far,1.6404,hu,prior
2,105,2605,far,-1.23001,hu,prior
2,106,2606,far,0.015144,hu,prior
2,107,2607,far,0.618574,hu,prior
2,108,2608,far,-0.661932,hu,prior
2,109,2609,far,0.371571,hu,prior
2,110,2610,far,0.00263394,hu,prior
2,111,2611,far,-0.758997,hu,prior
2,112,2612,far,1.19454,hu,prior
2,113,2613,far,-1.2202,hu,prior
2,114,2614,far,-1.26454,hu,prior
2,115,2615,far,0.431861,hu,prior
2,116,2616,far,-0.567492,hu,prior
2,117,2617,far,-0.34903,hu,prior
2,118,2618,far,0.235576,hu,prior
2,119,2619,far,-0.0626908,hu,prior
2,120,2620,far,-0.629957,hu,prior
2,121,2621,far,-1.2229,hu,prior
2,122,2622,far,1.16872,hu,prior
2,123,2623,far,-1.27182,hu,prior
2,124,2624,far,1.16715,hu,prior
2,125,2625,far,-0.793744,hu,prior
2,126,2626,far,0.781135,hu,prior
2,127,2627,far,-1.453,hu,prior
2,128,2628,far,-1.56775,hu,prior
2,129,2629,far,-0.581624,hu,prior
2,130,2630,far,0.831495,hu,prior
2,131,2631,far,-0.50641,hu,prior
2,132,2632,far,-0.977177,hu,prior
2,133,2633,far,0.363486,hu,prior
2,134,2634,far,-1.26678,hu,prior
2,135,2635,far,0.578228,hu,prior
2,136,2636,far,-0.662634,hu,prior
2,137,2637,far,0.915884,hu,prior
2,138,2638,far,0.260621,hu,prior
2,139,2639,far,-0.693308,hu,prior
2,140,2640,far,0.90072,hu,prior
2,141,2641,far,0.603536,hu,prior
2,142,2642,far,-0.477259,hu,prior
2,143,2643,far,1.43334,hu,prior
2,144,2644,far,-1.80352,hu,prior
2,145,2645,far,2.23363,hu,prior
2,146,2646,far,-1.32249,hu,prior
2,147,2647,far,-0.438542,hu,prior
2,148,2648,far,0.68431,hu,prior
2,149,2649,far,-0.550626,hu,prior
2,150,2650,far,-0.371018,hu,prior
2,151,2651,far,0.265372,hu,prior
2,152,2652,far,1.28062,hu,prior
2,153,2653,far,-0.41829,hu,prior
2,154,2654,far,-0.0175936,hu,prior
2,155,2655,far,-0.939984,hu,prior
2,156,2656,far,0.400496,hu,prior
2,157,2657,far,-0.811941,hu,prior
2,158,2658,far,0.181606,hu,prior
2,159,2659,far,-0.427405,hu,prior
2,160,2660,far,0.686524,hu,prior
2,161,2661,far,-0.281286,hu,prior
2,162,2662,far,-1.93923,hu,prior
2,163,2663,far,1.87912,hu,prior
2,164,2664,far,-2.14821,hu,prior
2,165,2665,far,2.19816,hu,prior
2,166,2666,far,0.383441,hu,prior
2,167,2667,far,0.116311,hu,prior
2,168,2668,far,0.145337,hu,prior
2,169,2669,far,-0.487545,hu,prior
2,170,2670,far,0.278442,hu,prior
2,171,2671,far,1.16681,hu,prior
2,172,2672,far,-0.162759,hu,prior
2,173,2673,far,1.79596,hu,prior
2,174,2674,far,-1.62955,hu,prior
2,175,2675,far,0.306544,hu,prior
2,176,2676,far,-0.305937,hu,prior
2,177,2677,far,0.341023,hu,prior
2,178,2678,far,-1.0004,hu,prior
2,179,2679,far,-1.90945,hu,prior
2,180,2680,far,2.47061,hu,prior
2,181,2681,far,0.240258,hu,prior
2,182,2682,far,-0.120067,hu,prior
2,183,2683,far,-1.07754,hu,prior
2,184,2684,far,1.95189,hu,prior
2,185,2685,far,-1.28228,hu,prior
2,186,2686,far,0.666626,hu,prior
2,187,2687,far,-0.73853,hu,prior
2,188,2688,far,0.996024,hu,prior
2,189,2689,far,0.538859,hu,prior
2,190,2690,far,0.538793,hu,prior
2,191,2691,far,-0.647941,hu,prior
2,192,2692,far,-0.608945,hu,prior
2,193,2693,far,1.0537,hu,prior
2,194,2694,far,-0.936064,hu,prior
2,195,2695,far,2.27787,hu,prior
2,196,2696,far,0.0809416,hu,prior
2,197,2697,far,0.591848,hu,prior
2,198,2698,far,0.169827,hu,prior
2,199,2699,far,1.68174,hu,prior
2,200,2700,far,-1.46639,hu,prior
2,201,2701,far,2.00875,hu,prior
2,202,2702,far,-0.661587,hu,prior
2,203,2703,far,0.609901,hu,prior
2,204,2704,far,2.00477,hu,prior
2,205,2705,far,-1.07142,hu,prior
2,206,2706,far,1.22013,hu,prior
2,207,2707,far,-0.00223261,hu,prior
2,208,2708,far,-0.565195,hu,prior
2,209,2709,far,-0.316531,hu,prior
2,210,2710,far,0.76085,hu,prior
2,211,2711,far,-2.29656,hu,prior
2,212,2712,far,2.77616,hu,prior
2,213,2713,far,0.621399,hu,prior
2,214,2714,far,0.00544487,hu,prior
2,215,2715,far,-0.135446,hu,prior
2,216,2716,far,0.222826,hu,prior
2,217,2717,far,-0.263359,hu,prior
2,218,2718,far,-1.74629,hu,prior
2,219,2719,far,1.86271,hu,prior
2,220,2720,far,1.54254,hu,prior
2,221,2721,far,-1.29904,hu,prior
2,222,2722,far,1.10056,hu,prior
2,223,2723,far,-0.961236,hu,prior
2,224,2724,far,0.773864,hu,prior
2,225,2725,far,-2.55881,hu,prior
2,226,2726,far,3.80246,hu,prior
2,227,2727,far,-3.97822,hu,prior
2,228,2728,far,-3.97822,hu,prior
2,229,2729,far,2.10236,hu,prior
2,230,2730,far,3.87346,hu,prior
2,231,2731,far,-4.51024,hu,prior
2,232,2732,far,3.61364,hu,prior
2,233,2733,far,-2.51679,hu,prior
2,234,2734,far,3.00171,hu,prior
2,235,2735,far,-2.75801,hu,prior
2,236,2736,far,2.48902,hu,prior
2,237,2737,far,-1.93786,hu,prior
2,238,2738,far,-0.71918,hu,prior
2,239,2739,far,-0.801998,hu,prior
2,240,2740,far,-0.034219,hu,prior
2,241,2741,far,1.42833,hu,prior
2,242,2742,far,0.42319,hu,prior
2,243,2743,far,-0.227069,hu,prior
2,244,2744,far,-0.317929,hu,prior
2,245,2745,far,0.377891,hu,prior
2,246,2746,far,-0.67404,hu,prior
2,247,2747,far,0.278022,hu,prior
2,248,2748,far,0.826338,hu,prior
2,249,2749,far,-0.325014,hu,prior
2,250,2750,far,0.313024,hu,prior
2,251,2751,far,-1.36257,hu,prior
2,252,2752,far,-0.412024,hu,prior
2,253,2753,far,0.321784,hu,prior
2,254,2754,far,-1.19172,hu,prior
2,255,2755,far,-2.08414,hu,prior
2,256,2756,far,0.204246,hu,prior
2,257,2757,far,-1.32771,hu,prior
2,258,2758,far,-0.22264,hu,prior
2,259,2759,far,0.384939,hu,prior
2,260,2760,far,0.630721,hu,prior
2,261,2761,far,-1.66343,hu,prior
2,262,2762,far,1.42947,hu,prior
2,263,2763,far,0.59079,hu,prior
2,264,2764,far,-0.297473,hu,prior
2,265,2765,far,0.31045,hu,prior
2,266,2766,far,-0.84009,hu,prior
2,267,2767,far,2.08884,hu,prior
2,268,2768,far,3.26798,hu,prior
2,269,2769,far,-1.90207,hu,prior
2,270,2770,far,2.23149,hu,prior
2,271,2771,far,1.11466,hu,prior
2,272,2772,far,-0.524278,hu,prior
2,273,2773,far,0.699434,hu,prior
2,274,2774,far,1.01926,hu,prior
2,275,2775,far,1.1425,hu,prior
2,276,2776,far,-2.98394,hu,prior
2,277,2777,far,2.32749,hu,prior
2,278,2778,far,-2.2164,hu,prior
2,279,2779,far,-0.899734,hu,prior
2,280,2780,far,-1.31982,hu,prior
2,281,2781,far,0.849136,hu,prior
2,282,2782,far,-0.335836,hu,prior
2,283,2783,far,0.730638,hu,prior
2,284,2784,far,-0.704098,hu,prior
2,285,2785,far,0.17599,hu,prior
2,286,2786,far,-1.77677,hu,prior
2,287,2787,far,1.94105,hu,prior
2,288,2788,far,0.651815,hu,prior
2,289,2789,far,-0.443577,hu,prior
2,290,2790,far,0.0940125,hu,prior
2,291,2791,far,1.31125,hu,prior
2,292,2792,far,-1.36328,hu,prior
2,293,2793,far,0.119267,hu,prior
2,294,2794,far,0.178386,hu,prior
2,295,2795,far,0.530905,hu,prior
2,296,2796,far,0.543473,hu,prior
2,297,2797,far,-0.711226,hu,prior
2,298,2798,far,1.08605,hu,prior
2,299,2799,far,0.599615,hu,prior
2,300,2800,far,0.87592,hu,prior
2,301,2801,far,0.682669,hu,prior
2,302,2802,far,-2.23633,hu,prior
2,303,2803,far,1.75727,hu,prior
2,304,2804,far,-2.37223,hu,prior
2,305,2805,far,1.10844,hu,prior
2,306,2806,far,-0.656685,hu,prior
2,307,2807,far,-0.124467,hu,prior
2,308,2808,far,0.506259,hu,prior
2,309,2809,far,-0.413811,hu,prior
2,310,2810,far,1.46955,hu,prior
2,311,2811,far,0.459766,hu,prior
2,312,2812,far,0.33175,hu,prior
2,313,2813,far,-0.752318,hu,prior
2,314,2814,far,-0.0396667,hu,prior
2,315,2815,far,-0.658694,hu,prior
2,316,2816,far,2.1889,hu,prior
2,317,2817,far,-1.53721,hu,prior
2,318,2818,far,-2.3467,hu,prior
2,319,2819,far,-0.258099,hu,prior
2,320,2820,far,1.72699,hu,prior
2,321,2821,far,-1.50705,hu,prior
2,322,2822,far,1.24047,hu,prior
2,323,2823,far,-1.98687,hu,prior
2,324,2824,far,1.20565,hu,prior
2,325,2825,far,-3.23689,hu,prior
2,326,2826,far,2.36885,hu,prior
2,327,2827,far,-1.7211,hu,prior
2,328,2828,far,1.83695,hu,prior
2,329,2829,far,-0.749832,hu,prior
2,330,2830,far,-1.8408,hu,prior
2,331,2831,far,-1.8408,hu,prior
2,332,2832,far,1.98169,hu,prior
2,333,2833,far,0.802859,hu,prior
2,334,2834,far,-0.561874,hu,prior
2,335,2835,far,0.974667,hu,prior
2,336,2836,far,1.22257,hu,prior
2,337,2837,far,-1.08703,hu,prior
2,338,2838,far,1.75238,hu,prior
2,339,2839,far,-1.91926,hu,prior
2,340,2840,far,-1.24358,hu,prior
2,341,2841,far,1.91071,hu,prior
2,342,2842,far,-0.444862,hu,prior
2,343,2843,far,-0.418013,hu,prior
2,344,2844,far,2.73604,hu,prior
2,345,2845,far,-0.0797663,hu,prior
2,346,2846,far,1.25941,hu,prior
2,347,2847,far,2.10326,hu,prior
2,348,2848,far,-1.77718,hu,prior
2,349,2849,far,1.8741,hu,prior
2,350,2850,far,-0.170414,hu,prior
2,351,2851,far,0.431588,hu,prior
2,352,2852,far,0.623251,hu,prior
2,353,2853,far,-0.973858,hu,prior
2,354,2854,far,0.926365,hu,prior
2,355,2855,far,-1.0844800000000001,hu,prior
2,356,2856,far,1.09083,hu,prior
2,357,2857,far,1.36952,hu,prior
2,358,2858,far,1.40133,hu,prior
2,359,2859,far,-1.5043,hu,prior
2,360,2860,far,1.59826,hu,prior
2,361,2861,far,-1.43218,hu,prior
2,362,2862,far,1.32282,hu,prior
2,363,2863,far,-0.543874,hu,prior
2,364,2864,far,-0.139046,hu,prior
2,365,2865,far,-1.17957,hu,prior
2,366,2866,far,0.398702,hu,prior
2,367,2867,far,-1.8626,hu,prior
2,368,2868,far,0.813395,hu,prior
2,369,2869,far,0.746231,hu,prior
2,370,2870,far,-0.333434,hu,prior
2,371,2871,far,0.52015,hu,prior
2,372,2872,far,0.610255,hu,prior
2,373,2873,far,-0.49379,hu,prior
2,374,2874,far,0.0846056,hu,prior
2,375,2875,far,-1.03318,hu,prior
2,376,2876,far,1.11218,hu,prior
2,377,2877,far,-0.46759,hu,prior
2,378,2878,far,0.119057,hu,prior
2,379,2879,far,-2.22215,hu,prior
2,380,2880,far,1.32272,hu,prior
2,381,2881,far,1.43735,hu,prior
2,382,2882,far,-1.46679,hu,prior
2,383,2883,far,1.79134,hu,prior
2,384,2884,far,-3.31242,hu,prior
2,385,2885,far,2.97243,hu,prior
2,386,2886,far,0.345822,hu,prior
2,387,2887,far,-0.109932,hu,prior
2,388,2888,far,1.26165,hu,prior
2,389,2889,far,-1.96619,hu,prior
2,390,2890,far,1.9389,hu,prior
2,391,2891,far,-1.77469,hu,prior
2,392,2892,far,1.74401,hu,prior
2,393,2893,far,-2.18182,hu,prior
2,394,2894,far,2.23812,hu,prior
2,395,2895,far,-1.50305,hu,prior
2,396,2896,far,1.39717,hu,prior
2,397,2897,far,-0.999747,hu,prior
2,398,2898,far,0.426424,hu,prior
2,399,2899,far,2.43755,hu,prior
2,400,2900,far,-2.32732,hu,prior
2,401,2901,far,-0.524405,hu,prior
2,402,2902,far,-0.520043,hu,prior
2,403,2903,far,0.187179,hu,prior
2,404,2904,far,1.29406,hu,prior
2,405,2905,far,-0.594758,hu,prior
2,406,2906,far,0.990007,hu,prior
2,407,2907,far,-0.346351,hu,prior
2,408,2908,far,0.0237348,hu,prior
2,409,2909,far,-0.153583,hu,prior
2,410,2910,far,-0.550566,hu,prior
2,411,2911,far,-0.280199,hu,prior
2,412,2912,far,-1.34737,hu,prior
2,413,2913,far,1.64489,hu,prior
2,414,2914,far,0.898669,hu,prior
2,415,2915,far,-1.39934,hu,prior
2,416,2916,far,-0.63062,hu,prior
2,417,2917,far,2.24352,hu,prior
2,418,2918,far,-0.401279,hu,prior
2,419,2919,far,-1.41034,hu,prior
2,420,2920,far,1.75975,hu,prior
2,421,2921,far,-0.899441,hu,prior
2,422,2922,far,1.25445,hu,prior
2,423,2923,far,0.746803,hu,prior
2,424,2924,far,-2.94464,hu,prior
2,425,2925,far,2.77291,hu,prior
2,426,2926,far,-0.830987,hu,prior
2,427,2927,far,-1.03387,hu,prior
2,428,2928,far,-0.003981,hu,prior
2,429,2929,far,-0.389316,hu,prior
2,430,2930,far,-0.382304,hu,prior
2,431,2931,far,-0.390521,hu,prior
2,432,2932,far,-0.557535,hu,prior
2,433,2933,far,-0.264085,hu,prior
2,434,2934,far,0.00657948,hu,prior
2,435,2935,far,0.485745,hu,prior
2,436,2936,far,-1.64114,hu,prior
2,437,2937,far,-0.398499,hu,prior
2,438,2938,far,-1.48172,hu,prior
2,439,2939,far,1.84724,hu,prior
2,440,2940,far,-0.688416,hu,prior
2,441,2941,far,-0.642505,hu,prior
2,442,2942,far,0.463435,hu,prior
2,443,2943,far,-0.0899425,hu,prior
2,444,2944,far,0.0317714,hu,prior
2,445,2945,far,0.0345098,hu,prior
2,446,2946,far,-0.0139901,hu,prior
2,447,2947,far,0.209236,hu,prior
2,448,2948,far,-0.463609,hu,prior
2,449,2949,far,1.21154,hu,prior
2,450,2950,far,-0.864865,hu,prior
2,451,2951,far,2.84726,hu,prior
2,452,2952,far,1.23991,hu,prior
2,453,2953,far,-1.51811,hu,prior
2,454,2954,far,1.97402,hu,prior
2,455,2955,far,-0.0822317,hu,prior
2,456,2956,far,1.71089,hu,prior
2,457,2957,far,-0.972408,hu,prior
2,458,2958,far,0.748905,hu,prior
2,459,2959,far,-0.370219,hu,prior
2,460,2960,far,0.963513,hu,prior
2,461,2961,far,-0.201849,hu,prior
2,462,2962,far,0.953073,hu,prior
2,463,2963,far,0.0982555,hu,prior
2,464,2964,far,2.52552,hu,prior
2,465,2965,far,-1.83959,hu,prior
2,466,2966,far,0.928043,hu,prior
2,467,2967,far,-1.1613,hu,prior
2,468,2968,far,0.795487,hu,prior
2,469,2969,far,-0.962438,hu,prior
2,470,2970,far,0.832062,hu,prior
2,471,2971,far,-1.48074,hu,prior
2,472,2972,far,-2.10263,hu,prior
2,473,2973,far,-1.61734,hu,prior
2,474,2974,far,1.16612,hu,prior
2,475,2975,far,-0.031518,hu,prior
2,476,2976,far,1.22507,hu,prior
2,477,2977,far,-0.462807,hu,prior
2,478,2978,far,0.019898,hu,prior
2,479,2979,far,0.0716891,hu,prior
2,480,2980,far,0.837899,hu,prior
2,481,2981,far,0.100935,hu,prior
2,482,2982,far,-1.44598,hu,prior
2,483,2983,far,0.746134,hu,prior
2,484,2984,far,-0.451788,hu,prior
2,485,2985,far,0.377873,hu,prior
2,486,2986,far,0.721078,hu,prior
2,487,2987,far,-0.463502,hu,prior
2,488,2988,far,0.639133,hu,prior
2,489,2989,far,-0.60893,hu,prior
2,490,2990,far,-1.51893,hu,prior
2,491,2991,far,-1.18212,hu,prior
2,492,2992,far,1.81881,hu,prior
2,493,2993,far,-1.17809,hu,prior
2,494,2994,far,-0.864128,hu,prior
2,495,2995,far,0.796838,hu,prior
2,496,2996,far,-0.488367,hu,prior
2,497,2997,far,0.0652722,hu,prior
2,498,2998,far,-1.15957,hu,prior
2,499,2999,far,0.87138,hu,prior
2,500,3000,far,-0.788308,hu,prior
2,501,3001,far,-1.99006,hu,prior
2,502,3002,far,1.76513,hu,prior
2,503,3003,far,-0.844727,hu,prior
2,504,3004,far,-1.74146,hu,prior
2,505,3005,far,1.10879,hu,prior
2,506,3006,far,-0.822894,hu,prior
2,507,3007,far,0.3362,hu,prior
2,508,3008,far,-0.452102,hu,prior
2,509,3009,far,-1.01736,hu,prior
2,510,3010,far,1.67656,hu,prior
2,511,3011,far,-0.931515,hu,prior
2,512,3012,far,-0.663714,hu,prior
2,513,3013,far,2.58023,hu,prior
2,514,3014,far,1.07067,hu,prior
2,515,3015,far,-0.530981,hu,prior
2,516,3016,far,1.25644,hu,prior
2,517,3017,far,0.18438,hu,prior
2,518,3018,far,-0.2432,hu,prior
2,519,3019,far,-1.93812,hu,prior
2,520,3020,far,2.522,hu,prior
2,521,3021,far,1.34973,hu,prior
2,522,3022,far,1.44651,hu,prior
2,523,3023,far,-1.24843,hu,prior
2,524,3024,far,-1.56603,hu,prior
2,525,3025,far,-0.0578622,hu,prior
2,526,3026,far,-0.503337,hu,prior
2,527,3027,far,-0.825319,hu,prior
2,528,3028,far,0.696686,hu,prior
2,529,3029,far,-0.645459,hu,prior
2,530,3030,far,2.10096,hu,prior
2,531,3031,far,-1.99998,hu,prior
2,532,3032,far,2.12068,hu,prior
2,533,3033,far,-1.51674,hu,prior
2,534,3034,far,-1.99998,hu,prior
2,535,3035,far,0.766652,hu,prior
2,536,3036,far,-0.522479,hu,prior
2,537,3037,far,0.586675,hu,prior
2,538,3038,far,1.67567,hu,prior
2,539,3039,far,-2.54095,hu,prior
2,540,3040,far,1.35692,hu,prior
2,541,3041,far,-2.87363,hu,prior
2,542,3042,far,1.38509,hu,prior
2,543,3043,far,-1.53949,hu,prior
2,544,3044,far,1.28543,hu,prior
2,545,3045,far,-0.978867,hu,prior
2,546,3046,far,2.30858,hu,prior
2,547,3047,far,-1.68028,hu,prior
2,548,3048,far,0.25932,hu,prior
2,549,3049,far,-0.0146637,hu,prior
2,550,3050,far,-0.61579,hu,prior
2,551,3051,far,-0.12895,hu,prior
2,552,3052,far,-0.810801,hu,prior
2,553,3053,far,1.22311,hu,prior
2,554,3054,far,-1.06884,hu,prior
2,555,3055,far,-1.00854,hu,prior
2,556,3056,far,1.96014,hu,prior
2,557,3057,far,0.425725,hu,prior
2,558,3058,far,-1.13857,hu,prior
2,559,3059,far,0.946866,hu,prior
2,560,3060,far,-0.0711197,hu,prior
2,561,3061,far,-0.489268,hu,prior
2,562,3062,far,1.61924,hu,prior
2,563,3063,far,1.18232,hu,prior
2,564,3064,far,-0.0857539,hu,prior
2,565,3065,far,-0.219417,hu,prior
2,566,3066,far,1.09911,hu,prior
2,567,3067,far,0.443264,hu,prior
2,568,3068,far,-4.39433,hu,prior
2,569,3069,far,4.21954,hu,prior
2,570,3070,far,2.44257,hu,prior
2,571,3071,far,-2.6727,hu,prior
2,572,3072,far,-2.99471,hu,prior
2,573,3073,far,-1.9047,hu,prior
2,574,3074,far,2.36442,hu,prior
2,575,3075,far,0.301312,hu,prior
2,576,3076,far,1.41994,hu,prior
2,577,3077,far,-1.18244,hu,prior
2,578,3078,far,1.22848,hu,prior
2,579,3079,far,1.3221,hu,prior
2,580,3080,far,-1.88909,hu,prior
2,581,3081,far,1.32959,hu,prior
2,582,3082,far,-0.949028,hu,prior
2,583,3083,far,0.951111,hu,prior
2,584,3084,far,0.215509,hu,prior
2,585,3085,far,-0.38885,hu,prior
2,586,3086,far,-0.437246,hu,prior
2,587,3087,far,0.658308,hu,prior
2,588,3088,far,-0.480694,hu,prior
2,589,3089,far,0.11523,hu,prior
2,590,3090,far,0.538541,hu,prior
2,591,3091,far,-3.93947,hu,prior
2,592,3092,far,4.15907,hu,prior
2,593,3093,far,-0.513324,hu,prior
2,594,3094,far,0.190462,hu,prior
2,595,3095,far,0.89188,hu,prior
2,596,3096,far,-0.921327,hu,prior
2,597,3097,far,1.95782,hu,prior
2,598,3098,far,3.24694,hu,prior
2,599,3099,far,0.725257,hu,prior
2,600,3100,far,1.33472,hu,prior
2,601,3101,far,-1.0168,hu,prior
2,602,3102,far,1.20584,hu,prior
2,603,3103,far,0.145142,hu,prior
2,604,3104,far,1.06377,hu,prior
2,605,3105,far,-0.161658,hu,prior
2,606,3106,far,-2.82431,hu,prior
2,607,3107,far,-3.6294,hu,prior
2,608,3108,far,3.13436,hu,prior
2,609,3109,far,-3.09817,hu,prior
2,610,3110,far,2.43253,hu,prior
2,611,3111,far,-2.42973,hu,prior
2,612,3112,far,0.84385,hu,prior
2,613,3113,far,0.267548,hu,prior
2,614,3114,far,-0.910749,hu,prior
2,615,3115,far,0.345235,hu,prior
2,616,3116,far,-0.997322,hu,prior
2,617,3117,far,2.75129,hu,prior
2,618,3118,far,-2.4422,hu,prior
2,619,3119,far,1.69977,hu,prior
2,620,3120,far,-1.76215,hu,prior
2,621,3121,far,2.52743,hu,prior
2,622,3122,far,-2.54652,hu,prior
2,623,3123,far,0.345278,hu,prior
2,624,3124,far,1.99202,hu,prior
2,625,3125,far,-0.585578,hu,prior
2,626,3126,far,0.669605,hu,prior
2,627,3127,far,-1.16671,hu,prior
2,628,3128,far,-0.133001,hu,prior
2,629,3129,far,0.146943,hu,prior
2,630,3130,far,-1.8255,hu,prior
2,631,3131,far,1.47802,hu,prior
2,632,3132,far,-0.815293,hu,prior
2,633,3133,far,0.436672,hu,prior
2,634,3134,far,-0.44555,hu,prior
2,635,3135,far,0.967868,hu,prior
2,636,3136,far,0.967868,hu,prior
2,637,3137,far,1.88625,hu,prior
2,638,3138,far,0.758984,hu,prior
2,639,3139,far,-2.68337,hu,prior
2,640,3140,far,-0.831858,hu,prior
2,641,3141,far,1.29535,hu,prior
2,642,3142,far,-2.26662,hu,prior
2,643,3143,far,1.22437,hu,prior
2,644,3144,far,-1.14205,hu,prior
2,645,3145,far,-0.168815,hu,prior
2,646,3146,far,1.02784,hu,prior
2,647,3147,far,-0.919026,hu,prior
2,648,3148,far,2.32508,hu,prior
2,649,3149,far,-1.9053,hu,prior
2,650,3150,far,2.50918,hu,prior
2,651,3151,far,-2.73565,hu,prior
2,652,3152,far,1.57684,hu,prior
2,653,3153,far,0.0486466,hu,prior
2,654,3154,far,0.216185,hu,prior
2,655,3155,far,-0.147429,hu,prior
2,656,3156,far,-0.316839,hu,prior
2,657,3157,far,-0.948623,hu,prior
2,658,3158,far,2.14139,hu,prior
2,659,3159,far,-0.902705,hu,prior
2,660,3160,far,0.739906,hu,prior
2,661,3161,far,-1.51738,hu,prior
2,662,3162,far,2.37244,hu,prior
2,663,3163,far,2.72835,hu,prior
2,664,3164,far,-2.16678,hu,prior
2,665,3165,far,0.630871,hu,prior
2,666,3166,far,-0.625839,hu,prior
2,667,3167,far,1.48274,hu,prior
2,668,3168,far,-1.48555,hu,prior
2,669,3169,far,1.66701,hu,prior
2,670,3170,far,-0.363653,hu,prior
2,671,3171,far,0.11914,hu,prior
2,672,3172,far,-0.252682,hu,prior
2,673,3173,far,0.212606,hu,prior
2,674,3174,far,-0.585607,hu,prior
2,675,3175,far,0.577791,hu,prior
2,676,3176,far,-0.440075,hu,prior
2,677,3177,far,2.12273,hu,prior
2,678,3178,far,2.8436,hu,prior
2,679,3179,far,-1.81596,hu,prior
2,680,3180,far,1.56943,hu,prior
2,681,3181,far,2.73671,hu,prior
2,682,3182,far,-2.58771,hu,prior
2,683,3183,far,-0.512098,hu,prior
2,684,3184,far,0.0194903,hu,prior
2,685,3185,far,0.463625,hu,prior
2,686,3186,far,-0.189066,hu,prior
2,687,3187,far,1.45544,hu,prior
2,688,3188,far,-2.61407,hu,prior
2,689,3189,far,2.43726,hu,prior
2,690,3190,far,-1.14656,hu,prior
2,691,3191,far,0.726676,hu,prior
2,692,3192,far,-0.684521,hu,prior
2,693,3193,far,0.794206,hu,prior
2,694,3194,far,-0.988948,hu,prior
2,695,3195,far,-1.68097,hu,prior
2,696,3196,far,1.04862,hu,prior
2,697,3197,far,1.02593,hu,prior
2,698,3198,far,-0.152704,hu,prior
2,699,3199,far,-0.105033,hu,prior
2,700,3200,far,0.106659,hu,prior
2,701,3201,far,-1.25231,hu,prior
2,702,3202,far,-1.77521,hu,prior
2,703,3203,far,1.88829,hu,prior
2,704,3204,far,-1.70349,hu,prior
2,705,3205,far,2.7187,hu,prior
2,706,3206,far,1.27659,hu,prior
2,707,3207,far,-1.13041,hu,prior
2,708,3208,far,-0.77462,hu,prior
